report_date,location,value
3/26/16,Colombia-Bolivar-El_Guamo,0
3/26/16,Colombia-Bolivar-El_Penon,0
3/26/16,Colombia-Bolivar-Hatillo_De_Loba,0
3/26/16,Colombia-Bolivar-Magangue,2
3/26/16,Colombia-Bolivar-Mahates,1
3/26/16,Colombia-Bolivar-Margarita,0
3/26/16,Colombia-Bolivar-Maria_La_Baja,2
3/26/16,Colombia-Bolivar-Montecristo,0
3/26/16,Colombia-Bolivar-Mompos,1
3/26/16,Colombia-Bolivar-Norosi,0
3/26/16,Colombia-Bolivar-Morales,2
3/26/16,Colombia-Bolivar-Pinillos,0
3/26/16,Colombia-Bolivar-Regidor,0
3/26/16,Colombia-Bolivar-Rio_Viejo,1
3/26/16,Colombia-Bolivar-San_Cristobal,0
3/26/16,Colombia-Bolivar-San_Estanislao,0
3/26/16,Colombia-Bolivar-San_Fernando,0
3/26/16,Colombia-Bolivar-San_Jacinto,3
3/26/16,Colombia-Bolivar-San_Jacinto_Del_Cauca,0
3/26/16,Colombia-Bolivar-San_Juan_Nepomuceno,2
3/26/16,Colombia-Bolivar-San_Martin_De_Loba,0
3/26/16,Colombia-Bolivar-San_Pablo,0
3/26/16,Colombia-Bolivar-Santa_Catalina,0
3/26/16,Colombia-Bolivar-Santa_Rosa,3
3/26/16,Colombia-Bolivar-Santa_Rosa_Del_Sur,13
3/26/16,Colombia-Bolivar-Simiti,0
3/26/16,Colombia-Bolivar-Soplaviento,0
3/26/16,Colombia-Bolivar-Talaigua_Nuevo,0
3/26/16,Colombia-Bolivar-Tiquisio,0
3/26/16,Colombia-Bolivar-Turbaco,57
3/26/16,Colombia-Bolivar-Turbana,0
3/26/16,Colombia-Bolivar-Villanueva,0
3/26/16,Colombia-Bolivar-Zambrano,0
3/26/16,Colombia-Boyaca-Unknown,1
3/26/16,Colombia-Boyaca-Tunja,0
3/26/16,Colombia-Boyaca-Almeida,0
3/26/16,Colombia-Boyaca-Aquitania,0
3/26/16,Colombia-Boyaca-Arcabuco,0
3/26/16,Colombia-Boyaca-Belen,0
3/26/16,Colombia-Boyaca-Berbeo,0
3/26/16,Colombia-Boyaca-Beteitiva,0
3/26/16,Colombia-Boyaca-Boavita,0
3/26/16,Colombia-Boyaca-Boyaca,0
3/26/16,Colombia-Boyaca-Briceno,0
3/26/16,Colombia-Boyaca-Buenavista,1
3/26/16,Colombia-Boyaca-Busbanza,0
3/26/16,Colombia-Boyaca-Caldas,0
3/26/16,Colombia-Boyaca-Campohermoso,1
3/26/16,Colombia-Boyaca-Cerinza,0
3/26/16,Colombia-Boyaca-Chinavita,0
3/26/16,Colombia-Boyaca-Chiquinquira,0
3/26/16,Colombia-Boyaca-Chiscas,0
3/26/16,Colombia-Boyaca-Chita,0
3/26/16,Colombia-Boyaca-Chitaraque,2
3/26/16,Colombia-Boyaca-Chivata,0
3/26/16,Colombia-Boyaca-Cienega,0
3/26/16,Colombia-Boyaca-Combita,0
3/26/16,Colombia-Boyaca-Coper,0
3/26/16,Colombia-Boyaca-Corrales,0
3/26/16,Colombia-Boyaca-Covarachia,0
3/26/16,Colombia-Boyaca-Cubara,0
3/26/16,Colombia-Boyaca-Cucaita,0
3/26/16,Colombia-Boyaca-Cuitiva,0
3/26/16,Colombia-Boyaca-Chiquiza,0
3/26/16,Colombia-Boyaca-Chivor,0
3/26/16,Colombia-Boyaca-Duitama,0
3/26/16,Colombia-Boyaca-El_Cocuy,0
3/26/16,Colombia-Boyaca-El_Espino,0
3/26/16,Colombia-Boyaca-Firavitoba,0
3/26/16,Colombia-Boyaca-Floresta,0
3/26/16,Colombia-Boyaca-Gachantiva,0
3/26/16,Colombia-Boyaca-Gameza,0
3/26/16,Colombia-Boyaca-Garagoa,0
3/26/16,Colombia-Boyaca-Guacamayas,0
3/26/16,Colombia-Boyaca-Guateque,0
3/26/16,Colombia-Boyaca-Guayata,0
3/26/16,Colombia-Boyaca-Guican,0
3/26/16,Colombia-Boyaca-Iza,0
3/26/16,Colombia-Boyaca-Jenesano,0
3/26/16,Colombia-Boyaca-Jerico,0
3/26/16,Colombia-Boyaca-Labranzagrande,4
3/26/16,Colombia-Boyaca-La_Capilla,0
3/26/16,Colombia-Boyaca-La_Victoria,0
3/26/16,Colombia-Boyaca-La_Uvita,0
3/26/16,Colombia-Boyaca-Villa_De_Leyva,0
3/26/16,Colombia-Boyaca-Macanal,0
3/26/16,Colombia-Boyaca-Maripi,0
3/26/16,Colombia-Boyaca-Miraflores,1
3/26/16,Colombia-Boyaca-Mongua,0
3/26/16,Colombia-Boyaca-Mongui,0
3/26/16,Colombia-Boyaca-Moniquira,2
3/26/16,Colombia-Boyaca-Motavita,0
3/26/16,Colombia-Boyaca-Muzo,6
3/26/16,Colombia-Boyaca-Nobsa,0
3/26/16,Colombia-Boyaca-Nuevo_Colon,0
3/26/16,Colombia-Boyaca-Oicata,0
3/26/16,Colombia-Boyaca-Otanche,1
3/26/16,Colombia-Boyaca-Pachavita,0
3/26/16,Colombia-Boyaca-Paez,1
3/26/16,Colombia-Boyaca-Paipa,0
3/26/16,Colombia-Boyaca-Pajarito,1
3/26/16,Colombia-Boyaca-Panqueba,0
3/26/16,Colombia-Boyaca-Pauna,0
3/26/16,Colombia-Boyaca-Paya,0
3/26/16,Colombia-Boyaca-Paz_De_Rio,0
3/26/16,Colombia-Boyaca-Pesca,0
3/26/16,Colombia-Boyaca-Pisba,0
3/26/16,Colombia-Boyaca-Puerto_Boyaca,12
3/26/16,Colombia-Boyaca-Quipama,0
3/26/16,Colombia-Boyaca-Ramiriqui,0
3/26/16,Colombia-Boyaca-Raquira,0
3/26/16,Colombia-Boyaca-Rondon,0
3/26/16,Colombia-Boyaca-Saboya,0
3/26/16,Colombia-Boyaca-Sachica,0
3/26/16,Colombia-Boyaca-Samaca,0
3/26/16,Colombia-Boyaca-San_Eduardo,0
3/26/16,Colombia-Boyaca-San_Jose_De_Pare,0
3/26/16,Colombia-Boyaca-San_Luis_De_Gaceno,1
3/26/16,Colombia-Boyaca-San_Mateo,0
3/26/16,Colombia-Boyaca-San_Miguel_De_Sema,0
3/26/16,Colombia-Boyaca-San_Pablo_De_Borbur,1
3/26/16,Colombia-Boyaca-Santana,2
3/26/16,Colombia-Boyaca-Santa_Maria,0
3/26/16,Colombia-Boyaca-Santa_Rosa_De_Viterbo,0
3/26/16,Colombia-Boyaca-Santa_Sofia,0
3/26/16,Colombia-Boyaca-Sativanorte,0
3/26/16,Colombia-Boyaca-Sativasur,0
3/26/16,Colombia-Boyaca-Siachoque,0
3/26/16,Colombia-Boyaca-Soata,0
3/26/16,Colombia-Boyaca-Socota,0
3/26/16,Colombia-Boyaca-Socha,0
3/26/16,Colombia-Boyaca-Sogamoso,0
3/26/16,Colombia-Boyaca-Somondoco,0
3/26/16,Colombia-Boyaca-Sora,0
3/26/16,Colombia-Boyaca-Sotaquira,0
3/26/16,Colombia-Boyaca-Soraca,0
3/26/16,Colombia-Boyaca-Susacon,0
3/26/16,Colombia-Boyaca-Sutamarchan,0
3/26/16,Colombia-Boyaca-Sutatenza,0
3/26/16,Colombia-Boyaca-Tasco,0
3/26/16,Colombia-Boyaca-Tenza,0
3/26/16,Colombia-Boyaca-Tibana,0
3/26/16,Colombia-Boyaca-Tibasosa,0
3/26/16,Colombia-Boyaca-Tinjaca,0
3/26/16,Colombia-Boyaca-Tipacoque,1
3/26/16,Colombia-Boyaca-Toca,0
3/26/16,Colombia-Boyaca-Togui,0
3/26/16,Colombia-Boyaca-Topaga,0
3/26/16,Colombia-Boyaca-Tota,0
3/26/16,Colombia-Boyaca-Tunungua,0
3/26/16,Colombia-Boyaca-Turmeque,0
3/26/16,Colombia-Boyaca-Tuta,0
3/26/16,Colombia-Boyaca-Tutaza,0
3/26/16,Colombia-Boyaca-Umbita,0
3/26/16,Colombia-Boyaca-Ventaquemada,0
3/26/16,Colombia-Boyaca-Viracacha,0
3/26/16,Colombia-Boyaca-Zetaquira,1
3/26/16,Colombia-Caldas-Unknown,0
3/26/16,Colombia-Caldas-Manizales,0
3/26/16,Colombia-Caldas-Aguadas,0
3/26/16,Colombia-Caldas-Anserma,0
3/26/16,Colombia-Caldas-Aranzazu,0
3/26/16,Colombia-Caldas-Belalcazar,0
3/26/16,Colombia-Caldas-Chinchina,1
3/26/16,Colombia-Caldas-Filadelfia,0
3/26/16,Colombia-Caldas-La_Dorada,1
3/26/16,Colombia-Caldas-La_Merced,0
3/26/16,Colombia-Caldas-Manzanares,0
3/26/16,Colombia-Caldas-Marmato,9
3/26/16,Colombia-Caldas-Marquetalia,4
3/26/16,Colombia-Caldas-Marulanda,0
3/26/16,Colombia-Caldas-Neira,0
3/26/16,Colombia-Caldas-Norcasia,0
3/26/16,Colombia-Caldas-Pacora,0
3/26/16,Colombia-Caldas-Palestina,3
3/26/16,Colombia-Caldas-Pensilvania,2
3/26/16,Colombia-Caldas-Riosucio,1
3/26/16,Colombia-Caldas-Risaralda,0
3/26/16,Colombia-Caldas-Salamina,0
3/26/16,Colombia-Caldas-Samana,1
3/26/16,Colombia-Caldas-San_Jose,0
3/26/16,Colombia-Caldas-Supia,0
3/26/16,Colombia-Caldas-Victoria,2
3/26/16,Colombia-Caldas-Villamaria,0
3/26/16,Colombia-Caldas-Viterbo,6
3/26/16,Colombia-Caqueta-Unknown,0
3/26/16,Colombia-Caqueta-Florencia,19
3/26/16,Colombia-Caqueta-Albania,0
3/26/16,Colombia-Caqueta-Belen_De_Los_Andaquies,2
3/26/16,Colombia-Caqueta-Cartagena_Del_Chaira,0
3/26/16,Colombia-Caqueta-Curillo,1
3/26/16,Colombia-Caqueta-El_Doncello,6
3/26/16,Colombia-Caqueta-El_Paujil,1
3/26/16,Colombia-Caqueta-La_Montanita,1
3/26/16,Colombia-Caqueta-Milan,0
3/26/16,Colombia-Caqueta-Morelia,2
3/26/16,Colombia-Caqueta-Puerto_Rico,0
3/26/16,Colombia-Caqueta-San_Jose_Del_Fragua,2
3/26/16,Colombia-Caqueta-San_Vicente_Del_Caguan,1
3/26/16,Colombia-Caqueta-Solano,0
3/26/16,Colombia-Caqueta-Solita,0
3/26/16,Colombia-Caqueta-Valparaiso,0
3/26/16,Colombia-Cauca-Unknown,0
3/26/16,Colombia-Cauca-Popayan,2
3/26/16,Colombia-Cauca-Almaguer,0
3/26/16,Colombia-Cauca-Argelia,1
3/26/16,Colombia-Cauca-Balboa,1
3/26/16,Colombia-Cauca-Bolivar,0
3/26/16,Colombia-Cauca-Buenos_Aires,0
3/26/16,Colombia-Cauca-Cajibio,0
3/26/16,Colombia-Cauca-Caldono,0
3/26/16,Colombia-Cauca-Caloto,0
3/26/16,Colombia-Cauca-Corinto,0
3/26/16,Colombia-Cauca-El_Tambo,0
3/26/16,Colombia-Cauca-Florencia,0
3/26/16,Colombia-Cauca-Guachene,0
3/26/16,Colombia-Cauca-Guapi,0
3/26/16,Colombia-Cauca-Inza,0
3/26/16,Colombia-Cauca-Jambalo,0
3/26/16,Colombia-Cauca-La_Sierra,0
3/26/16,Colombia-Cauca-La_Vega,0
3/26/16,Colombia-Cauca-Lopez,0
3/26/16,Colombia-Cauca-Mercaderes,1
3/26/16,Colombia-Cauca-Miranda,0
3/26/16,Colombia-Cauca-Morales,0
3/26/16,Colombia-Cauca-Padilla,0
3/26/16,Colombia-Cauca-Paez,0
3/26/16,Colombia-Cauca-Patia,0
3/26/16,Colombia-Cauca-Piamonte,0
3/26/16,Colombia-Cauca-Piendamo,0
3/26/16,Colombia-Cauca-Puerto_Tejada,1
3/26/16,Colombia-Cauca-Purace,0
3/26/16,Colombia-Cauca-Rosas,0
3/26/16,Colombia-Cauca-San_Sebastian,0
3/26/16,Colombia-Cauca-Santander_De_Quilichao,1
3/26/16,Colombia-Cauca-Santa_Rosa,0
3/26/16,Colombia-Cauca-Silvia,0
3/26/16,Colombia-Cauca-Sotara,0
3/26/16,Colombia-Cauca-Suarez,0
3/26/16,Colombia-Cauca-Sucre,0
3/26/16,Colombia-Cauca-Timbio,0
3/26/16,Colombia-Cauca-Timbiqui,0
3/26/16,Colombia-Cauca-Toribio,0
3/26/16,Colombia-Cauca-Totoro,0
3/26/16,Colombia-Cauca-Villa_Rica,0
3/26/16,Colombia-Cesar-Unknown,0
3/26/16,Colombia-Cesar-Valledupar,59
3/26/16,Colombia-Cesar-Aguachica,17
3/26/16,Colombia-Cesar-Agustin_Codazzi,0
3/26/16,Colombia-Cesar-Astrea,1
3/26/16,Colombia-Cesar-Becerril,1
3/26/16,Colombia-Cesar-Bosconia,0
3/26/16,Colombia-Cesar-Chimichagua,0
3/26/16,Colombia-Cesar-Chiriguana,3
3/26/16,Colombia-Cesar-Curumani,7
3/26/16,Colombia-Cesar-El_Copey,1
3/26/16,Colombia-Cesar-El_Paso,0
3/26/16,Colombia-Cesar-Gamarra,0
3/26/16,Colombia-Cesar-Gonzalez,0
3/26/16,Colombia-Cesar-La_Gloria,0
3/26/16,Colombia-Cesar-La_Jagua_De_Ibirico,0
3/26/16,Colombia-Cesar-Manaure,0
3/26/16,Colombia-Cesar-Pailitas,0
3/26/16,Colombia-Cesar-Pelaya,1
3/26/16,Colombia-Cesar-Pueblo_Bello,0
3/26/16,Colombia-Cesar-Rio_De_Oro,0
3/26/16,Colombia-Cesar-La_Paz,0
3/26/16,Colombia-Cesar-San_Alberto,1
3/26/16,Colombia-Cesar-San_Diego,0
3/26/16,Colombia-Cesar-San_Martin,1
3/26/16,Colombia-Cesar-Tamalameque,0
3/26/16,Colombia-Cordoba-Unknown,10
3/26/16,Colombia-Cordoba-Monteria,44
3/26/16,Colombia-Cordoba-Ayapel,0
3/26/16,Colombia-Cordoba-Buenavista,0
3/26/16,Colombia-Cordoba-Canalete,0
3/26/16,Colombia-Cordoba-Cerete,1
3/26/16,Colombia-Cordoba-Chima,0
3/26/16,Colombia-Cordoba-Chinu,0
3/26/16,Colombia-Cordoba-Cienaga_De_Oro,1
3/26/16,Colombia-Cordoba-Cotorra,0
3/26/16,Colombia-Cordoba-La_Apartada,0
3/26/16,Colombia-Cordoba-Lorica,2
3/26/16,Colombia-Cordoba-Los_Cordobas,0
3/26/16,Colombia-Cordoba-Momil,0
3/26/16,Colombia-Cordoba-Montelibano,13
3/26/16,Colombia-Cordoba-Monitos,0
3/26/16,Colombia-Cordoba-Planeta_Rica,0
3/26/16,Colombia-Cordoba-Pueblo_Nuevo,0
3/26/16,Colombia-Cordoba-Puerto_Escondido,0
3/26/16,Colombia-Cordoba-Puerto_Libertador,0
3/26/16,Colombia-Cordoba-Purisima,0
3/26/16,Colombia-Cordoba-Sahagun,1
3/26/16,Colombia-Cordoba-San_Andres_Sotavento,0
3/26/16,Colombia-Cordoba-San_Antero,0
3/26/16,Colombia-Cordoba-San_Bernardo_Del_Viento,0
3/26/16,Colombia-Cordoba-San_Carlos,0
3/26/16,Colombia-Cordoba-San_Jose_De_Ure,0
3/26/16,Colombia-Cordoba-San_Pelayo,1
3/26/16,Colombia-Cordoba-Tierralta,1
3/26/16,Colombia-Cordoba-Tuchin,1
3/26/16,Colombia-Cordoba-Valencia,0
3/26/16,Colombia-Cundinamarca-Unknown,0
3/26/16,Colombia-Cundinamarca-Agua_De_Dios,4
3/26/16,Colombia-Cundinamarca-Alban,0
3/26/16,Colombia-Cundinamarca-Anapoima,6
3/26/16,Colombia-Cundinamarca-Anolaima,0
3/26/16,Colombia-Cundinamarca-Arbelaez,0
3/26/16,Colombia-Cundinamarca-Beltran,0
3/26/16,Colombia-Cundinamarca-Bituima,0
3/26/16,Colombia-Cundinamarca-Bojaca,0
3/26/16,Colombia-Cundinamarca-Cabrera,0
3/26/16,Colombia-Cundinamarca-Cachipay,0
3/26/16,Colombia-Cundinamarca-Cajica,0
3/26/16,Colombia-Cundinamarca-Caparrapi,0
3/26/16,Colombia-Cundinamarca-Caqueza,1
3/26/16,Colombia-Cundinamarca-Carmen_De_Carupa,0
3/26/16,Colombia-Cundinamarca-Chaguani,0
3/26/16,Colombia-Cundinamarca-Chia,0
3/26/16,Colombia-Cundinamarca-Chipaque,0
3/26/16,Colombia-Cundinamarca-Choachi,0
3/26/16,Colombia-Cundinamarca-Choconta,0
3/26/16,Colombia-Cundinamarca-Cogua,0
3/26/16,Colombia-Cundinamarca-Cota,0
3/26/16,Colombia-Cundinamarca-Cucunuba,0
3/26/16,Colombia-Cundinamarca-El_Colegio,7
3/26/16,Colombia-Cundinamarca-El_Penon,1
3/26/16,Colombia-Cundinamarca-El_Rosal,0
3/26/16,Colombia-Cundinamarca-Facatativa,0
3/26/16,Colombia-Cundinamarca-Fomeque,0
3/26/16,Colombia-Cundinamarca-Fosca,0
3/26/16,Colombia-Cundinamarca-Funza,0
3/26/16,Colombia-Cundinamarca-Fuquene,0
3/26/16,Colombia-Cundinamarca-Fusagasuga,1
3/26/16,Colombia-Cundinamarca-Gachala,0
3/26/16,Colombia-Cundinamarca-Gachancipa,0
3/26/16,Colombia-Cundinamarca-Gacheta,0
3/26/16,Colombia-Cundinamarca-Gama,0
3/26/16,Colombia-Cundinamarca-Girardot,57
3/26/16,Colombia-Cundinamarca-Granada,0
3/26/16,Colombia-Cundinamarca-Guacheta,0
3/26/16,Colombia-Cundinamarca-Guaduas,3
3/26/16,Colombia-Cundinamarca-Guasca,0
3/26/16,Colombia-Cundinamarca-Guataqui,1
3/26/16,Colombia-Cundinamarca-Guatavita,0
3/26/16,Colombia-Cundinamarca-Guayabal_De_Siquima,0
3/26/16,Colombia-Cundinamarca-Guayabetal,0
3/26/16,Colombia-Cundinamarca-Gutierrez,0
3/26/16,Colombia-Cundinamarca-Jerusalen,1
3/26/16,Colombia-Cundinamarca-Junin,0
3/26/16,Colombia-Cundinamarca-La_Calera,0
3/26/16,Colombia-Cundinamarca-La_Mesa,2
3/26/16,Colombia-Cundinamarca-La_Palma,1
3/26/16,Colombia-Cundinamarca-La_Pena,0
3/26/16,Colombia-Cundinamarca-La_Vega,2
3/26/16,Colombia-Cundinamarca-Lenguazaque,0
3/26/16,Colombia-Cundinamarca-Macheta,0
3/26/16,Colombia-Cundinamarca-Madrid,0
3/26/16,Colombia-Cundinamarca-Manta,0
3/26/16,Colombia-Cundinamarca-Medina,0
3/26/16,Colombia-Cundinamarca-Mosquera,0
3/26/16,Colombia-Cundinamarca-Narino,2
3/26/16,Colombia-Cundinamarca-Nemocon,0
3/26/16,Colombia-Cundinamarca-Nilo,5
3/26/16,Colombia-Cundinamarca-Nimaima,0
3/26/16,Colombia-Cundinamarca-Nocaima,0
3/26/16,Colombia-Cundinamarca-Venecia,0
3/26/16,Colombia-Cundinamarca-Pacho,1
3/26/16,Colombia-Cundinamarca-Paime,0
3/26/16,Colombia-Cundinamarca-Pandi,0
3/26/16,Colombia-Cundinamarca-Paratebueno,0
3/26/16,Colombia-Cundinamarca-Pasca,0
3/26/16,Colombia-Cundinamarca-Puerto_Salgar,3
3/26/16,Colombia-Cundinamarca-Puli,1
3/26/16,Colombia-Cundinamarca-Quebradanegra,0
3/26/16,Colombia-Cundinamarca-Quetame,0
3/26/16,Colombia-Cundinamarca-Quipile,0
3/26/16,Colombia-Cundinamarca-Apulo,3
3/26/16,Colombia-Cundinamarca-Ricaurte,2
3/26/16,Colombia-Cundinamarca-San_Antonio_Del_Tequendama,0
3/26/16,Colombia-Cundinamarca-San_Bernardo,0
3/26/16,Colombia-Cundinamarca-San_Cayetano,0
3/26/16,Colombia-Cundinamarca-San_Francisco,0
3/26/16,Colombia-Cundinamarca-San_Juan_De_Rio_Seco,0
3/26/16,Colombia-Cundinamarca-Sasaima,2
3/26/16,Colombia-Cundinamarca-Sesquile,0
3/26/16,Colombia-Cundinamarca-Sibate,0
3/26/16,Colombia-Cundinamarca-Silvania,2
3/26/16,Colombia-Cundinamarca-Simijaca,0
3/26/16,Colombia-Cundinamarca-Soacha,0
3/26/16,Colombia-Cundinamarca-Sopo,0
3/26/16,Colombia-Cundinamarca-Subachoque,0
3/26/16,Colombia-Cundinamarca-Suesca,0
3/26/16,Colombia-Cundinamarca-Supata,0
3/26/16,Colombia-Cundinamarca-Susa,0
3/26/16,Colombia-Cundinamarca-Sutatausa,0
3/26/16,Colombia-Cundinamarca-Tabio,1
3/26/16,Colombia-Cundinamarca-Tausa,0
3/26/16,Colombia-Cundinamarca-Tena,0
3/26/16,Colombia-Cundinamarca-Tenjo,0
3/26/16,Colombia-Cundinamarca-Tibacuy,1
3/26/16,Colombia-Cundinamarca-Tibirita,0
3/26/16,Colombia-Cundinamarca-Tocaima,6
3/26/16,Colombia-Cundinamarca-Tocancipa,0
3/26/16,Colombia-Cundinamarca-Topaipi,2
3/26/16,Colombia-Cundinamarca-Ubala,0
3/26/16,Colombia-Cundinamarca-Ubaque,0
3/26/16,Colombia-Cundinamarca-Villa_De_San_Diego_De_Ubate,0
3/26/16,Colombia-Cundinamarca-Une,0
3/26/16,Colombia-Cundinamarca-Utica,1
3/26/16,Colombia-Cundinamarca-Vergara,0
3/26/16,Colombia-Cundinamarca-Viani,0
3/26/16,Colombia-Cundinamarca-Villagomez,0
3/26/16,Colombia-Cundinamarca-Villapinzon,0
3/26/16,Colombia-Cundinamarca-Villeta,3
3/26/16,Colombia-Cundinamarca-Viota,1
3/26/16,Colombia-Cundinamarca-Yacopi,1
3/26/16,Colombia-Cundinamarca-Zipacon,0
3/26/16,Colombia-Cundinamarca-Zipaquira,0
3/26/16,Colombia-Choco-Unknown,0
3/26/16,Colombia-Choco-Quibdo,0
3/26/16,Colombia-Choco-Acandi,0
3/26/16,Colombia-Choco-Alto_Baudo,0
3/26/16,Colombia-Choco-Atrato,0
3/26/16,Colombia-Choco-Bagado,0
3/26/16,Colombia-Choco-Bahia_Solano,0
3/26/16,Colombia-Choco-Bajo_Baudo,0
3/26/16,Colombia-Choco-Belen_De_Bajira,0
3/26/16,Colombia-Choco-Bojaya,0
3/26/16,Colombia-Choco-El_Canton_Del_San_Pablo,0
3/26/16,Colombia-Choco-Carmen_Del_Darien,0
3/26/16,Colombia-Choco-Certegui,0
3/26/16,Colombia-Choco-Condoto,0
3/26/16,Colombia-Choco-El_Carmen_De_Atrato,0
3/26/16,Colombia-Choco-El_Litoral_Del_San_Juan,0
3/26/16,Colombia-Choco-Istmina,0
3/26/16,Colombia-Choco-Jurado,0
3/26/16,Colombia-Choco-Lloro,1
3/26/16,Colombia-Choco-Medio_Atrato,0
3/26/16,Colombia-Choco-Medio_Baudo,0
3/26/16,Colombia-Choco-Medio_San_Juan,0
3/26/16,Colombia-Choco-Novita,0
3/26/16,Colombia-Choco-Nuqui,0
3/26/16,Colombia-Choco-Rio_Iro,0
3/26/16,Colombia-Choco-Rio_Quito,0
3/26/16,Colombia-Choco-Riosucio,0
3/26/16,Colombia-Choco-San_Jose_Del_Palmar,0
3/26/16,Colombia-Choco-Sipi,0
3/26/16,Colombia-Choco-Tado,1
3/26/16,Colombia-Choco-Unguia,0
3/26/16,Colombia-Choco-Union_Panamericana,0
3/26/16,Colombia-Huila-Unknown,1
3/26/16,Colombia-Huila-Neiva,188
3/26/16,Colombia-Huila-Acevedo,0
3/26/16,Colombia-Huila-Agrado,1
3/26/16,Colombia-Huila-Aipe,17
3/26/16,Colombia-Huila-Algeciras,6
3/26/16,Colombia-Huila-Altamira,0
3/26/16,Colombia-Huila-Baraya,1
3/26/16,Colombia-Huila-Campoalegre,4
3/26/16,Colombia-Huila-Colombia,0
3/26/16,Colombia-Huila-Elias,0
3/26/16,Colombia-Huila-Garzon,14
3/26/16,Colombia-Huila-Gigante,1
3/26/16,Colombia-Huila-Guadalupe,1
3/26/16,Colombia-Huila-Hobo,4
3/26/16,Colombia-Huila-Iquira,3
3/26/16,Colombia-Huila-Isnos,0
3/26/16,Colombia-Huila-La_Argentina,0
3/26/16,Colombia-Huila-La_Plata,1
3/26/16,Colombia-Huila-Nataga,0
3/26/16,Colombia-Huila-Oporapa,0
3/26/16,Colombia-Huila-Paicol,0
3/26/16,Colombia-Huila-Palermo,10
3/26/16,Colombia-Huila-Palestina,0
3/26/16,Colombia-Huila-Pital,0
3/26/16,Colombia-Huila-Pitalito,0
3/26/16,Colombia-Huila-Rivera,2
3/26/16,Colombia-Huila-Saladoblanco,0
3/26/16,Colombia-Huila-San_Agustin,0
3/26/16,Colombia-Huila-Santa_Maria,0
3/26/16,Colombia-Huila-Suaza,0
3/26/16,Colombia-Huila-Tarqui,2
3/26/16,Colombia-Huila-Tesalia,1
3/26/16,Colombia-Huila-Tello,1
3/26/16,Colombia-Huila-Teruel,0
3/26/16,Colombia-Huila-Timana,0
3/26/16,Colombia-Huila-Villavieja,2
3/26/16,Colombia-Huila-Yaguara,7
3/26/16,Colombia-Guajira-Unknown,0
3/26/16,Colombia-Guajira-Riohacha,27
3/26/16,Colombia-Guajira-Albania,0
3/26/16,Colombia-Guajira-Barrancas,0
3/26/16,Colombia-Guajira-Dibulla,0
3/26/16,Colombia-Guajira-Distraccion,2
3/26/16,Colombia-Guajira-El_Molino,1
3/26/16,Colombia-Guajira-Fonseca,4
3/26/16,Colombia-Guajira-Hatonuevo,0
3/26/16,Colombia-Guajira-La_Jagua_Del_Pilar,0
3/26/16,Colombia-Guajira-Maicao,0
3/26/16,Colombia-Guajira-Manaure,2
3/26/16,Colombia-Guajira-San_Juan_Del_Cesar,7
3/26/16,Colombia-Guajira-Uribia,0
3/26/16,Colombia-Guajira-Urumita,0
3/26/16,Colombia-Guajira-Villanueva,0
3/26/16,Colombia-Sta_Marta_D.E.-Santa_Marta,59
3/26/16,Colombia-Magdalena-Unknown,0
3/26/16,Colombia-Magdalena-Algarrobo,0
3/26/16,Colombia-Magdalena-Aracataca,2
3/26/16,Colombia-Magdalena-Ariguani,0
3/26/16,Colombia-Magdalena-Cerro_San_Antonio,0
3/26/16,Colombia-Magdalena-Chibolo,0
3/26/16,Colombia-Magdalena-Cienaga,43
3/26/16,Colombia-Magdalena-Concordia,0
3/26/16,Colombia-Magdalena-El_Banco,0
3/26/16,Colombia-Magdalena-El_Pinon,0
3/26/16,Colombia-Magdalena-El_Reten,0
3/26/16,Colombia-Magdalena-Fundacion,6
3/26/16,Colombia-Magdalena-Guamal,0
3/26/16,Colombia-Magdalena-Nueva_Granada,0
3/26/16,Colombia-Magdalena-Pedraza,0
3/26/16,Colombia-Magdalena-Pijino_Del_Carmen,0
3/26/16,Colombia-Magdalena-Pivijay,0
3/26/16,Colombia-Magdalena-Plato,1
3/26/16,Colombia-Magdalena-Puebloviejo,1
3/26/16,Colombia-Magdalena-Remolino,0
3/26/16,Colombia-Magdalena-Sabanas_De_San_Angel,1
3/26/16,Colombia-Magdalena-Salamina,0
3/26/16,Colombia-Magdalena-San_Sebastian_De_Buenavista,0
3/26/16,Colombia-Magdalena-San_Zenon,0
3/26/16,Colombia-Magdalena-Santa_Ana,0
3/26/16,Colombia-Magdalena-Santa_Barbara_De_Pinto,0
3/26/16,Colombia-Magdalena-Sitionuevo,0
3/26/16,Colombia-Magdalena-Tenerife,3
3/26/16,Colombia-Magdalena-Zapayan,0
3/26/16,Colombia-Magdalena-Zona_Bananera,2
3/26/16,Colombia-Meta-Unknown,1
3/26/16,Colombia-Meta-Villavicencio,20
3/26/16,Colombia-Meta-Acacias,1
3/26/16,Colombia-Meta-Barranca_De_Upia,0
3/26/16,Colombia-Meta-Cabuyaro,0
3/26/16,Colombia-Meta-Castilla_La_Nueva,1
3/26/16,Colombia-Meta-Cubarral,0
3/26/16,Colombia-Meta-Cumaral,0
3/26/16,Colombia-Meta-El_Calvario,0
3/26/16,Colombia-Meta-El_Castillo,1
3/26/16,Colombia-Meta-El_Dorado,0
3/26/16,Colombia-Meta-Fuente_De_Oro,0
3/26/16,Colombia-Meta-Granada,1
